,Province/State,Country/Region,Lat,Long,Date,time_series_covid19_confirmed_global,time_series_covid19_recovered_global,time_series_covid19_deaths_global
4129,,Mongolia,46.8625,103.8467,2020-02-07,0.0,0.0,0.0
4130,,Montenegro,42.5,19.3,2020-02-07,0.0,0.0,0.0
4131,,Morocco,31.7917,-7.0926,2020-02-07,0.0,0.0,0.0
4132,,Namibia,-22.9576,18.4904,2020-02-07,0.0,0.0,0.0
4133,,Nepal,28.1667,84.25,2020-02-07,1.0,0.0,0.0
4134,Aruba,Netherlands,12.5186,-70.0358,2020-02-07,0.0,0.0,0.0
4135,Curacao,Netherlands,12.1696,-68.99,2020-02-07,0.0,0.0,0.0
4136,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-07,0.0,0.0,0.0
4137,,Netherlands,52.1326,5.2913,2020-02-07,0.0,0.0,0.0
4138,,New Zealand,-40.9006,174.886,2020-02-07,0.0,0.0,0.0
4139,,Nicaragua,12.8654,-85.2072,2020-02-07,0.0,0.0,0.0
4140,,Niger,17.6078,8.0817,2020-02-07,0.0,0.0,0.0
4141,,Nigeria,9.082,8.6753,2020-02-07,0.0,0.0,0.0
4142,,North Macedonia,41.6086,21.7453,2020-02-07,0.0,0.0,0.0
4143,,Norway,60.472,8.4689,2020-02-07,0.0,0.0,0.0
4144,,Oman,21.0,57.0,2020-02-07,0.0,0.0,0.0
4145,,Pakistan,30.3753,69.3451,2020-02-07,0.0,0.0,0.0
4146,,Panama,8.538,-80.7821,2020-02-07,0.0,0.0,0.0
4147,,Papua New Guinea,-6.315,143.9555,2020-02-07,0.0,0.0,0.0
4148,,Paraguay,-23.4425,-58.4438,2020-02-07,0.0,0.0,0.0
4149,,Peru,-9.19,-75.0152,2020-02-07,0.0,0.0,0.0
4150,,Philippines,13.0,122.0,2020-02-07,3.0,0.0,1.0
4151,,Poland,51.9194,19.1451,2020-02-07,0.0,0.0,0.0
4152,,Portugal,39.3999,-8.2245,2020-02-07,0.0,0.0,0.0
4153,,Qatar,25.3548,51.1839,2020-02-07,0.0,0.0,0.0
4154,,Romania,45.9432,24.9668,2020-02-07,0.0,0.0,0.0
4155,,Russia,60.0,90.0,2020-02-07,2.0,0.0,0.0
4156,,Rwanda,-1.9403,29.8739,2020-02-07,0.0,0.0,0.0
4157,,Saint Lucia,13.9094,-60.9789,2020-02-07,0.0,0.0,0.0
4158,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-07,0.0,0.0,0.0
4159,,San Marino,43.9424,12.4578,2020-02-07,0.0,0.0,0.0
4160,,Saudi Arabia,24.0,45.0,2020-02-07,0.0,0.0,0.0
4161,,Senegal,14.4974,-14.4524,2020-02-07,0.0,0.0,0.0
4162,,Serbia,44.0165,21.0059,2020-02-07,0.0,0.0,0.0
4163,,Seychelles,-4.6796,55.492,2020-02-07,0.0,0.0,0.0
4164,,Singapore,1.2833,103.8333,2020-02-07,30.0,0.0,0.0
4165,,Slovakia,48.669,19.699,2020-02-07,0.0,0.0,0.0
4166,,Slovenia,46.1512,14.9955,2020-02-07,0.0,0.0,0.0
4167,,Somalia,5.1521,46.1996,2020-02-07,0.0,0.0,0.0
4168,,South Africa,-30.5595,22.9375,2020-02-07,0.0,0.0,0.0
4169,,Spain,40.0,-4.0,2020-02-07,1.0,0.0,0.0
4170,,Sri Lanka,7.0,81.0,2020-02-07,1.0,0.0,0.0
4171,,Sudan,12.8628,30.2176,2020-02-07,0.0,0.0,0.0
4172,,Suriname,3.9193,-56.0278,2020-02-07,0.0,0.0,0.0
4173,,Sweden,63.0,16.0,2020-02-07,1.0,0.0,0.0
4174,,Switzerland,46.8182,8.2275,2020-02-07,0.0,0.0,0.0
4175,,Taiwan*,23.7,121.0,2020-02-07,16.0,1.0,0.0
4176,,Tanzania,-6.369,34.8888,2020-02-07,0.0,0.0,0.0
4177,,Thailand,15.0,101.0,2020-02-07,25.0,5.0,0.0
4178,,Togo,8.6195,0.8248,2020-02-07,0.0,0.0,0.0
4179,,Trinidad and Tobago,10.6918,-61.2225,2020-02-07,0.0,0.0,0.0
4180,,Tunisia,34.0,9.0,2020-02-07,0.0,0.0,0.0
4181,,Turkey,38.9637,35.2433,2020-02-07,0.0,0.0,0.0
4182,,Uganda,1.0,32.0,2020-02-07,0.0,0.0,0.0
4183,,Ukraine,48.3794,31.1656,2020-02-07,0.0,0.0,0.0
4184,,United Arab Emirates,24.0,54.0,2020-02-07,5.0,0.0,0.0
4185,Bermuda,United Kingdom,32.3078,-64.7505,2020-02-07,0.0,0.0,0.0
4186,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-07,0.0,0.0,0.0
4187,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-07,0.0,0.0,0.0
4188,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-07,0.0,0.0,0.0
4189,Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-07,0.0,0.0,0.0
4190,Montserrat,United Kingdom,16.7425,-62.1874,2020-02-07,0.0,0.0,0.0
4191,,United Kingdom,55.3781,-3.4360000000000004,2020-02-07,3.0,0.0,0.0
4192,,Uruguay,-32.5228,-55.7658,2020-02-07,0.0,0.0,0.0
4193,,US,37.0902,-95.7129,2020-02-07,11.0,0.0,0.0
4194,,Uzbekistan,41.3775,64.5853,2020-02-07,0.0,0.0,0.0
4195,,Venezuela,6.4238,-66.5897,2020-02-07,0.0,0.0,0.0
4196,,Vietnam,16.0,108.0,2020-02-07,10.0,1.0,0.0
4197,,Zambia,-15.4167,28.2833,2020-02-07,0.0,0.0,0.0
4198,,Zimbabwe,-20.0,30.0,2020-02-07,0.0,0.0,0.0
4199,Diamond Princess,Canada,0.0,0.0,2020-02-07,0.0,,0.0
4200,,Dominica,15.415,-61.371,2020-02-07,0.0,0.0,0.0
4201,,Grenada,12.1165,-61.679,2020-02-07,0.0,,0.0
4202,,Mozambique,-18.665695,35.529562,2020-02-07,0.0,,0.0
4203,,Syria,34.802075,38.99681500000001,2020-02-07,0.0,,0.0
4204,,Timor-Leste,-8.874217,125.727539,2020-02-07,0.0,,0.0
4205,,Belize,13.1939,-59.5432,2020-02-07,0.0,0.0,0.0
4206,Recovered,Canada,0.0,0.0,2020-02-07,0.0,,0.0
4207,,Laos,19.85627,102.495496,2020-02-07,0.0,,0.0
4208,,Libya,26.3351,17.228331,2020-02-07,0.0,0.0,0.0
4209,,West Bank and Gaza,31.9522,35.2332,2020-02-07,0.0,0.0,0.0
4210,,Guinea-Bissau,11.8037,-15.1804,2020-02-07,0.0,0.0,0.0
4211,,Mali,17.570692,-3.996166000000001,2020-02-07,0.0,,0.0
4212,,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-07,0.0,0.0,0.0
4213,Northwest Territories,Canada,64.8255,-124.8457,2020-02-07,0.0,,0.0
4214,Yukon,Canada,64.2823,-135.0,2020-02-07,0.0,,0.0
4215,,Kosovo,42.602636,20.902977,2020-02-07,0.0,,0.0
4216,,Afghanistan,33.0,65.0,2020-02-08,0.0,0.0,0.0
4217,,Albania,41.1533,20.1683,2020-02-08,0.0,0.0,0.0
4218,,Algeria,28.0339,1.6596,2020-02-08,0.0,0.0,0.0
4219,,Andorra,42.5063,1.5218,2020-02-08,0.0,0.0,0.0
4220,,Angola,-11.2027,17.8739,2020-02-08,0.0,0.0,0.0
4221,,Antigua and Barbuda,17.0608,-61.7964,2020-02-08,0.0,0.0,0.0
4222,,Argentina,-38.4161,-63.6167,2020-02-08,0.0,0.0,0.0
4223,,Armenia,40.0691,45.0382,2020-02-08,0.0,0.0,0.0
4224,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-08,0.0,0.0,0.0
4225,New South Wales,Australia,-33.8688,151.2093,2020-02-08,4.0,2.0,0.0
4226,Northern Territory,Australia,-12.4634,130.8456,2020-02-08,0.0,0.0,0.0
4227,Queensland,Australia,-28.0167,153.4,2020-02-08,5.0,0.0,0.0
4228,South Australia,Australia,-34.9285,138.6007,2020-02-08,2.0,0.0,0.0
4229,Tasmania,Australia,-41.4545,145.9707,2020-02-08,0.0,0.0,0.0
4230,Victoria,Australia,-37.8136,144.9631,2020-02-08,4.0,0.0,0.0
4231,Western Australia,Australia,-31.9505,115.8605,2020-02-08,0.0,0.0,0.0
4232,,Austria,47.5162,14.5501,2020-02-08,0.0,0.0,0.0
4233,,Azerbaijan,40.1431,47.5769,2020-02-08,0.0,0.0,0.0
4234,,Bahamas,25.0343,-77.3963,2020-02-08,0.0,0.0,0.0
4235,,Bahrain,26.0275,50.55,2020-02-08,0.0,0.0,0.0
4236,,Bangladesh,23.685,90.3563,2020-02-08,0.0,0.0,0.0
4237,,Barbados,13.1939,-59.5432,2020-02-08,0.0,0.0,0.0
4238,,Belarus,53.7098,27.9534,2020-02-08,0.0,0.0,0.0
4239,,Belgium,50.8333,4.0,2020-02-08,1.0,0.0,0.0
4240,,Benin,9.3077,2.3158,2020-02-08,0.0,0.0,0.0
4241,,Bhutan,27.5142,90.4336,2020-02-08,0.0,0.0,0.0
4242,,Bolivia,-16.2902,-63.5887,2020-02-08,0.0,0.0,0.0
4243,,Bosnia and Herzegovina,43.9159,17.6791,2020-02-08,0.0,0.0,0.0
4244,,Brazil,-14.235,-51.9253,2020-02-08,0.0,0.0,0.0
4245,,Brunei,4.5353,114.7277,2020-02-08,0.0,0.0,0.0
4246,,Bulgaria,42.7339,25.4858,2020-02-08,0.0,0.0,0.0
4247,,Burkina Faso,12.2383,-1.5616,2020-02-08,0.0,0.0,0.0
4248,,Cabo Verde,16.5388,-23.0418,2020-02-08,0.0,0.0,0.0
4249,,Cambodia,11.55,104.9167,2020-02-08,1.0,0.0,0.0
4250,,Cameroon,3.848,11.5021,2020-02-08,0.0,,0.0
4251,Alberta,Canada,53.9333,-116.5765,2020-02-08,0.0,,0.0
4252,British Columbia,Canada,49.2827,-123.1207,2020-02-08,4.0,,0.0
4253,Grand Princess,Canada,37.6489,-122.6655,2020-02-08,0.0,,0.0
4254,Manitoba,Canada,53.7609,-98.8139,2020-02-08,0.0,,0.0
4255,New Brunswick,Canada,46.5653,-66.4619,2020-02-08,0.0,,0.0
4256,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-08,0.0,,0.0
4257,Nova Scotia,Canada,44.682,-63.7443,2020-02-08,0.0,,0.0
4258,Ontario,Canada,51.2538,-85.3232,2020-02-08,3.0,,0.0
4259,Prince Edward Island,Canada,46.5107,-63.4168,2020-02-08,0.0,,0.0
4260,Quebec,Canada,52.9399,-73.5491,2020-02-08,0.0,,0.0
4261,Saskatchewan,Canada,52.9399,-106.4509,2020-02-08,0.0,,0.0
4262,,Central African Republic,6.6111,20.9394,2020-02-08,0.0,0.0,0.0
4263,,Chad,15.4542,18.7322,2020-02-08,0.0,0.0,0.0
4264,,Chile,-35.6751,-71.543,2020-02-08,0.0,0.0,0.0
4265,Anhui,China,31.8257,117.2264,2020-02-08,733.0,59.0,0.0
4266,Beijing,China,40.1824,116.4142,2020-02-08,315.0,34.0,2.0
4267,Chongqing,China,30.0572,107.874,2020-02-08,428.0,39.0,2.0
4268,Fujian,China,26.0789,117.9874,2020-02-08,239.0,24.0,0.0
4269,Gansu,China,37.8099,101.0583,2020-02-08,79.0,12.0,1.0
4270,Guangdong,China,23.3417,113.4244,2020-02-08,1095.0,112.0,1.0
4271,Guangxi,China,23.8298,108.7881,2020-02-08,183.0,17.0,0.0
4272,Guizhou,China,26.8154,106.8748,2020-02-08,89.0,7.0,1.0
4273,Hainan,China,19.1959,109.7453,2020-02-08,124.0,14.0,2.0
4274,Hebei,China,39.549,116.1306,2020-02-08,195.0,30.0,1.0
4275,Heilongjiang,China,47.862,127.7615,2020-02-08,295.0,,5.0
4276,Henan,China,33.882,113.614,2020-02-08,981.0,,4.0
4277,Hong Kong,China,22.3,114.2,2020-02-08,26.0,0.0,1.0
4278,Hubei,China,30.9756,112.2707,2020-02-08,27100.0,1439.0,780.0
4279,Hunan,China,27.6104,111.7088,2020-02-08,803.0,156.0,1.0
4280,Inner Mongolia,China,44.0935,113.9448,2020-02-08,52.0,5.0,0.0
4281,Jiangsu,China,32.9711,119.455,2020-02-08,439.0,51.0,0.0
4282,Jiangxi,China,27.614,115.7221,2020-02-08,698.0,55.0,0.0
4283,Jilin,China,43.6661,126.1923,2020-02-08,69.0,4.0,1.0
4284,Liaoning,China,41.2956,122.6085,2020-02-08,105.0,8.0,0.0
4285,Macau,China,22.1667,113.55,2020-02-08,10.0,1.0,0.0
4286,Ningxia,China,37.2692,106.1655,2020-02-08,45.0,15.0,0.0
4287,Qinghai,China,35.7452,95.9956,2020-02-08,18.0,3.0,0.0
4288,Shaanxi,China,35.1917,108.8701,2020-02-08,195.0,20.0,0.0
4289,Shandong,China,36.3427,118.1498,2020-02-08,416.0,44.0,0.0
4290,Shanghai,China,31.202,121.4491,2020-02-08,286.0,,1.0
4291,Shanxi,China,37.5777,112.2922,2020-02-08,115.0,21.0,0.0
4292,Sichuan,China,30.6171,102.7103,2020-02-08,364.0,60.0,1.0
4293,Tianjin,China,39.3054,117.323,2020-02-08,88.0,4.0,1.0
4294,Tibet,China,31.6927,88.0924,2020-02-08,1.0,0.0,0.0
4295,Xinjiang,China,41.1129,85.2401,2020-02-08,42.0,0.0,0.0
4296,Yunnan,China,24.974,101.487,2020-02-08,138.0,,0.0
4297,Zhejiang,China,29.1832,120.0934,2020-02-08,1048.0,175.0,0.0
4298,,Colombia,4.5709,-74.2973,2020-02-08,0.0,0.0,0.0
4299,,Congo (Brazzaville),-4.0383,21.7587,2020-02-08,0.0,0.0,0.0
4300,,Congo (Kinshasa),-4.0383,21.7587,2020-02-08,0.0,0.0,0.0
4301,,Costa Rica,9.7489,-83.7534,2020-02-08,0.0,0.0,0.0
4302,,Cote d'Ivoire,7.54,-5.5471,2020-02-08,0.0,0.0,0.0
4303,,Croatia,45.1,15.2,2020-02-08,0.0,0.0,0.0
4304,,Diamond Princess,0.0,0.0,2020-02-08,61.0,0.0,0.0
4305,,Cuba,22.0,-80.0,2020-02-08,0.0,0.0,0.0
4306,,Cyprus,35.1264,33.4299,2020-02-08,0.0,0.0,0.0
4307,,Czechia,49.8175,15.473,2020-02-08,0.0,,0.0
4308,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-08,0.0,0.0,0.0
4309,Greenland,Denmark,71.7069,-42.6043,2020-02-08,0.0,0.0,0.0
4310,,Denmark,56.2639,9.5018,2020-02-08,0.0,0.0,0.0
4311,,Djibouti,11.8251,42.5903,2020-02-08,0.0,0.0,0.0
4312,,Dominican Republic,18.7357,-70.1627,2020-02-08,0.0,0.0,0.0
4313,,Ecuador,-1.8312,-78.1834,2020-02-08,0.0,0.0,0.0
4314,,Egypt,26.0,30.0,2020-02-08,0.0,0.0,0.0
4315,,El Salvador,13.7942,-88.8965,2020-02-08,0.0,0.0,0.0
4316,,Equatorial Guinea,1.5,10.0,2020-02-08,0.0,0.0,0.0
4317,,Eritrea,15.1794,39.7823,2020-02-08,0.0,0.0,0.0
4318,,Estonia,58.5953,25.0136,2020-02-08,0.0,0.0,0.0
4319,,Eswatini,-26.5225,31.4659,2020-02-08,0.0,0.0,0.0
4320,,Ethiopia,9.145,40.4897,2020-02-08,0.0,0.0,0.0
4321,,Fiji,-17.7134,178.065,2020-02-08,0.0,0.0,0.0
4322,,Finland,64.0,26.0,2020-02-08,1.0,0.0,0.0
4323,French Guiana,France,3.9339,-53.1258,2020-02-08,0.0,0.0,0.0
4324,French Polynesia,France,-17.6797,149.4068,2020-02-08,0.0,0.0,0.0
4325,Guadeloupe,France,16.25,-61.5833,2020-02-08,0.0,0.0,0.0
4326,Mayotte,France,-12.8275,45.1662,2020-02-08,0.0,0.0,0.0
4327,New Caledonia,France,-20.9043,165.618,2020-02-08,0.0,0.0,0.0
4328,Reunion,France,-21.1351,55.2471,2020-02-08,0.0,0.0,0.0
4329,Saint Barthelemy,France,17.9,-62.8333,2020-02-08,0.0,0.0,0.0
4330,St Martin,France,18.0708,-63.0501,2020-02-08,0.0,0.0,0.0
4331,Martinique,France,14.6415,-61.0242,2020-02-08,0.0,0.0,0.0
4332,,France,46.2276,2.2137,2020-02-08,11.0,0.0,0.0
4333,,Gabon,-0.8037,11.6094,2020-02-08,0.0,0.0,0.0
4334,,Gambia,13.4432,-15.3101,2020-02-08,0.0,0.0,0.0
4335,,Georgia,42.3154,43.3569,2020-02-08,0.0,0.0,0.0
4336,,Germany,51.0,9.0,2020-02-08,13.0,0.0,0.0
4337,,Ghana,7.9465,-1.0232,2020-02-08,0.0,0.0,0.0
4338,,Greece,39.0742,21.8243,2020-02-08,0.0,0.0,0.0
4339,,Guatemala,15.7835,-90.2308,2020-02-08,0.0,0.0,0.0
4340,,Guinea,9.9456,-9.6966,2020-02-08,0.0,0.0,0.0
4341,,Guyana,5.0,-58.75,2020-02-08,0.0,0.0,0.0
4342,,Haiti,18.9712,-72.2852,2020-02-08,0.0,0.0,0.0
4343,,Holy See,41.9029,12.4534,2020-02-08,0.0,0.0,0.0
4344,,Honduras,15.2,-86.2419,2020-02-08,0.0,0.0,0.0
4345,,Hungary,47.1625,19.5033,2020-02-08,0.0,0.0,0.0
4346,,Iceland,64.9631,-19.0208,2020-02-08,0.0,0.0,0.0
4347,,India,21.0,78.0,2020-02-08,3.0,0.0,0.0
4348,,Indonesia,-0.7893,113.9213,2020-02-08,0.0,0.0,0.0
4349,,Iran,32.0,53.0,2020-02-08,0.0,0.0,0.0
4350,,Iraq,33.0,44.0,2020-02-08,0.0,0.0,0.0
4351,,Ireland,53.1424,-7.6921,2020-02-08,0.0,0.0,0.0
4352,,Israel,31.0,35.0,2020-02-08,0.0,0.0,0.0
4353,,Italy,43.0,12.0,2020-02-08,3.0,0.0,0.0
4354,,Jamaica,18.1096,-77.2975,2020-02-08,0.0,0.0,0.0
4355,,Japan,36.0,138.0,2020-02-08,25.0,1.0,0.0
4356,,Jordan,31.24,36.51,2020-02-08,0.0,0.0,0.0
4357,,Kazakhstan,48.0196,66.9237,2020-02-08,0.0,0.0,0.0
4358,,Kenya,-0.0236,37.9062,2020-02-08,0.0,0.0,0.0
4359,,"Korea, South",36.0,128.0,2020-02-08,24.0,1.0,0.0
4360,,Kuwait,29.5,47.75,2020-02-08,0.0,0.0,0.0
4361,,Kyrgyzstan,41.2044,74.7661,2020-02-08,0.0,0.0,0.0
4362,,Latvia,56.8796,24.6032,2020-02-08,0.0,0.0,0.0
4363,,Lebanon,33.8547,35.8623,2020-02-08,0.0,0.0,0.0
4364,,Liberia,6.4281,-9.4295,2020-02-08,0.0,0.0,0.0
4365,,Liechtenstein,47.14,9.55,2020-02-08,0.0,0.0,0.0
4366,,Lithuania,55.1694,23.8813,2020-02-08,0.0,0.0,0.0
4367,,Luxembourg,49.8153,6.1296,2020-02-08,0.0,0.0,0.0
4368,,Madagascar,-18.7669,46.8691,2020-02-08,0.0,0.0,0.0
4369,,Malaysia,2.5,112.5,2020-02-08,16.0,1.0,0.0
4370,,Maldives,3.2028,73.2207,2020-02-08,0.0,0.0,0.0
4371,,Malta,35.9375,14.3754,2020-02-08,0.0,0.0,0.0
4372,,Mauritania,21.0079,10.9408,2020-02-08,0.0,0.0,0.0
4373,,Mauritius,-20.2,57.5,2020-02-08,0.0,0.0,0.0
4374,,Mexico,23.6345,-102.5528,2020-02-08,0.0,0.0,0.0
4375,,Moldova,47.4116,28.3699,2020-02-08,0.0,0.0,0.0
4376,,Monaco,43.7333,7.4167,2020-02-08,0.0,0.0,0.0
4377,,Mongolia,46.8625,103.8467,2020-02-08,0.0,0.0,0.0
4378,,Montenegro,42.5,19.3,2020-02-08,0.0,0.0,0.0
4379,,Morocco,31.7917,-7.0926,2020-02-08,0.0,0.0,0.0
4380,,Namibia,-22.9576,18.4904,2020-02-08,0.0,0.0,0.0
4381,,Nepal,28.1667,84.25,2020-02-08,1.0,0.0,0.0
4382,Aruba,Netherlands,12.5186,-70.0358,2020-02-08,0.0,0.0,0.0
4383,Curacao,Netherlands,12.1696,-68.99,2020-02-08,0.0,0.0,0.0
4384,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-08,0.0,0.0,0.0
4385,,Netherlands,52.1326,5.2913,2020-02-08,0.0,0.0,0.0
4386,,New Zealand,-40.9006,174.886,2020-02-08,0.0,0.0,0.0
4387,,Nicaragua,12.8654,-85.2072,2020-02-08,0.0,0.0,0.0
4388,,Niger,17.6078,8.0817,2020-02-08,0.0,0.0,0.0
4389,,Nigeria,9.082,8.6753,2020-02-08,0.0,0.0,0.0
4390,,North Macedonia,41.6086,21.7453,2020-02-08,0.0,0.0,0.0
4391,,Norway,60.472,8.4689,2020-02-08,0.0,0.0,0.0
4392,,Oman,21.0,57.0,2020-02-08,0.0,0.0,0.0
4393,,Pakistan,30.3753,69.3451,2020-02-08,0.0,0.0,0.0
4394,,Panama,8.538,-80.7821,2020-02-08,0.0,0.0,0.0
4395,,Papua New Guinea,-6.315,143.9555,2020-02-08,0.0,0.0,0.0
4396,,Paraguay,-23.4425,-58.4438,2020-02-08,0.0,0.0,0.0
4397,,Peru,-9.19,-75.0152,2020-02-08,0.0,0.0,0.0
4398,,Philippines,13.0,122.0,2020-02-08,3.0,0.0,1.0
4399,,Poland,51.9194,19.1451,2020-02-08,0.0,0.0,0.0
4400,,Portugal,39.3999,-8.2245,2020-02-08,0.0,0.0,0.0
4401,,Qatar,25.3548,51.1839,2020-02-08,0.0,0.0,0.0
4402,,Romania,45.9432,24.9668,2020-02-08,0.0,0.0,0.0
4403,,Russia,60.0,90.0,2020-02-08,2.0,0.0,0.0
4404,,Rwanda,-1.9403,29.8739,2020-02-08,0.0,0.0,0.0
4405,,Saint Lucia,13.9094,-60.9789,2020-02-08,0.0,0.0,0.0
4406,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-08,0.0,0.0,0.0
4407,,San Marino,43.9424,12.4578,2020-02-08,0.0,0.0,0.0
4408,,Saudi Arabia,24.0,45.0,2020-02-08,0.0,0.0,0.0
4409,,Senegal,14.4974,-14.4524,2020-02-08,0.0,0.0,0.0
4410,,Serbia,44.0165,21.0059,2020-02-08,0.0,0.0,0.0
4411,,Seychelles,-4.6796,55.492,2020-02-08,0.0,0.0,0.0
4412,,Singapore,1.2833,103.8333,2020-02-08,33.0,2.0,0.0
4413,,Slovakia,48.669,19.699,2020-02-08,0.0,0.0,0.0
4414,,Slovenia,46.1512,14.9955,2020-02-08,0.0,0.0,0.0
4415,,Somalia,5.1521,46.1996,2020-02-08,0.0,0.0,0.0
4416,,South Africa,-30.5595,22.9375,2020-02-08,0.0,0.0,0.0
4417,,Spain,40.0,-4.0,2020-02-08,1.0,0.0,0.0
4418,,Sri Lanka,7.0,81.0,2020-02-08,1.0,1.0,0.0
4419,,Sudan,12.8628,30.2176,2020-02-08,0.0,0.0,0.0
4420,,Suriname,3.9193,-56.0278,2020-02-08,0.0,0.0,0.0
4421,,Sweden,63.0,16.0,2020-02-08,1.0,0.0,0.0
4422,,Switzerland,46.8182,8.2275,2020-02-08,0.0,0.0,0.0
4423,,Taiwan*,23.7,121.0,2020-02-08,17.0,1.0,0.0
4424,,Tanzania,-6.369,34.8888,2020-02-08,0.0,0.0,0.0
4425,,Thailand,15.0,101.0,2020-02-08,32.0,10.0,0.0
4426,,Togo,8.6195,0.8248,2020-02-08,0.0,0.0,0.0
4427,,Trinidad and Tobago,10.6918,-61.2225,2020-02-08,0.0,0.0,0.0
4428,,Tunisia,34.0,9.0,2020-02-08,0.0,0.0,0.0
4429,,Turkey,38.9637,35.2433,2020-02-08,0.0,0.0,0.0
4430,,Uganda,1.0,32.0,2020-02-08,0.0,0.0,0.0
4431,,Ukraine,48.3794,31.1656,2020-02-08,0.0,0.0,0.0
4432,,United Arab Emirates,24.0,54.0,2020-02-08,7.0,0.0,0.0
4433,Bermuda,United Kingdom,32.3078,-64.7505,2020-02-08,0.0,0.0,0.0
4434,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-08,0.0,0.0,0.0
4435,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-08,0.0,0.0,0.0
4436,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-08,0.0,0.0,0.0
4437,Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-08,0.0,0.0,0.0
4438,Montserrat,United Kingdom,16.7425,-62.1874,2020-02-08,0.0,0.0,0.0
4439,,United Kingdom,55.3781,-3.4360000000000004,2020-02-08,3.0,0.0,0.0
4440,,Uruguay,-32.5228,-55.7658,2020-02-08,0.0,0.0,0.0
4441,,US,37.0902,-95.7129,2020-02-08,11.0,0.0,0.0
4442,,Uzbekistan,41.3775,64.5853,2020-02-08,0.0,0.0,0.0
4443,,Venezuela,6.4238,-66.5897,2020-02-08,0.0,0.0,0.0
4444,,Vietnam,16.0,108.0,2020-02-08,13.0,1.0,0.0
4445,,Zambia,-15.4167,28.2833,2020-02-08,0.0,0.0,0.0
4446,,Zimbabwe,-20.0,30.0,2020-02-08,0.0,0.0,0.0
4447,Diamond Princess,Canada,0.0,0.0,2020-02-08,0.0,,0.0
4448,,Dominica,15.415,-61.371,2020-02-08,0.0,0.0,0.0
4449,,Grenada,12.1165,-61.679,2020-02-08,0.0,,0.0
4450,,Mozambique,-18.665695,35.529562,2020-02-08,0.0,,0.0
4451,,Syria,34.802075,38.99681500000001,2020-02-08,0.0,,0.0
4452,,Timor-Leste,-8.874217,125.727539,2020-02-08,0.0,,0.0
4453,,Belize,13.1939,-59.5432,2020-02-08,0.0,0.0,0.0
4454,Recovered,Canada,0.0,0.0,2020-02-08,0.0,,0.0
4455,,Laos,19.85627,102.495496,2020-02-08,0.0,,0.0
4456,,Libya,26.3351,17.228331,2020-02-08,0.0,0.0,0.0
4457,,West Bank and Gaza,31.9522,35.2332,2020-02-08,0.0,0.0,0.0
4458,,Guinea-Bissau,11.8037,-15.1804,2020-02-08,0.0,0.0,0.0
4459,,Mali,17.570692,-3.996166000000001,2020-02-08,0.0,,0.0
4460,,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-08,0.0,0.0,0.0
4461,Northwest Territories,Canada,64.8255,-124.8457,2020-02-08,0.0,,0.0
4462,Yukon,Canada,64.2823,-135.0,2020-02-08,0.0,,0.0
4463,,Kosovo,42.602636,20.902977,2020-02-08,0.0,,0.0
4464,,Afghanistan,33.0,65.0,2020-02-09,0.0,0.0,0.0
4465,,Albania,41.1533,20.1683,2020-02-09,0.0,0.0,0.0
4466,,Algeria,28.0339,1.6596,2020-02-09,0.0,0.0,0.0
4467,,Andorra,42.5063,1.5218,2020-02-09,0.0,0.0,0.0
4468,,Angola,-11.2027,17.8739,2020-02-09,0.0,0.0,0.0
4469,,Antigua and Barbuda,17.0608,-61.7964,2020-02-09,0.0,0.0,0.0
4470,,Argentina,-38.4161,-63.6167,2020-02-09,0.0,0.0,0.0
4471,,Armenia,40.0691,45.0382,2020-02-09,0.0,0.0,0.0
4472,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-09,0.0,0.0,0.0
4473,New South Wales,Australia,-33.8688,151.2093,2020-02-09,4.0,2.0,0.0
4474,Northern Territory,Australia,-12.4634,130.8456,2020-02-09,0.0,0.0,0.0
4475,Queensland,Australia,-28.0167,153.4,2020-02-09,5.0,0.0,0.0
4476,South Australia,Australia,-34.9285,138.6007,2020-02-09,2.0,0.0,0.0
4477,Tasmania,Australia,-41.4545,145.9707,2020-02-09,0.0,0.0,0.0
4478,Victoria,Australia,-37.8136,144.9631,2020-02-09,4.0,0.0,0.0
4479,Western Australia,Australia,-31.9505,115.8605,2020-02-09,0.0,0.0,0.0
4480,,Austria,47.5162,14.5501,2020-02-09,0.0,0.0,0.0
